prolificID,expName,t,trial,session,s,choice,outcome,destroyed,ff1,ff2,p1,p2,chosen_ff,chosen_s,model
64db80772c860983ea3a7310,FullPilot12,2,2,0,"(380, 280)",1,371,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,3,3,0,"(620, 380)",2,389,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,4,4,0,"(620, 720)",1,640,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,5,5,0,"(380, 720)",1,381,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,6,6,0,"(620, 280)",1,650,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,7,7,0,"(620, 720)",1,634,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,8,8,0,"(380, 280)",1,387,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,9,9,0,"(620, 380)",1,656,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,10,10,0,"(380, 720)",1,406,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,11,11,0,"(620, 280)",1,636,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,12,12,0,"(720, 280)",1,736,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,13,13,0,"(720, 280)",1,737,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,14,14,0,"(620, 280)",1,626,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,15,15,0,"(620, 720)",1,660,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,16,16,0,"(380, 280)",1,353,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,17,17,0,"(620, 720)",1,592,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,18,18,0,"(620, 280)",1,644,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,19,19,0,"(720, 280)",1,728,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,20,20,0,"(620, 720)",1,585,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,21,21,0,"(380, 720)",2,705,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,22,22,0,"(620, 720)",2,707,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,23,23,0,"(620, 280)",1,594,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,24,24,0,"(720, 280)",1,729,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,25,25,0,"(720, 280)",1,710,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,26,26,0,"(620, 380)",1,596,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,27,27,0,"(620, 380)",1,598,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,28,28,0,"(380, 720)",2,704,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,29,29,0,"(380, 720)",2,731,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,30,30,0,"(380, 280)",1,402,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,31,31,0,"(720, 280)",1,739,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,32,32,0,"(620, 380)",1,591,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,33,33,0,"(620, 380)",1,582,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,34,34,0,"(620, 720)",2,757,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,35,35,0,"(620, 280)",1,593,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,36,36,0,"(720, 280)",1,691,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,37,37,0,"(380, 280)",1,359,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,38,38,0,"(620, 380)",1,652,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,39,39,0,"(380, 720)",2,702,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,40,40,0,"(620, 380)",1,641,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,41,41,0,"(380, 280)",1,404,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,42,42,0,"(380, 280)",1,395,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,43,43,0,"(380, 720)",2,726,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,44,44,0,"(620, 280)",1,658,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,45,45,0,"(720, 280)",1,721,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,46,46,0,"(620, 280)",1,645,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,47,47,0,"(380, 720)",2,702,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,0,0,1,"(500, 500)",2,500,1,-0.25,1.0,0.38,0.88,1.0,500,True
64db80772c860983ea3a7310,FullPilot12,1,1,1,"(500, 500)",1,500,0,0.5,0.25,0.73,0.62,0.5,500,True
64db80772c860983ea3a7310,FullPilot12,2,2,1,"(500, 500)",1,500,1,0.0,0.5,0.5,0.73,0.0,500,True
64db80772c860983ea3a7310,FullPilot12,3,3,1,"(500, 500)",1,500,1,-0.5,-0.25,0.27,0.38,-0.5,500,True
64db80772c860983ea3a7310,FullPilot12,4,4,1,"(500, 500)",1,500,0,0.5,-0.25,0.73,0.38,0.5,500,True
64db80772c860983ea3a7310,FullPilot12,5,5,1,"(500, 500)",1,500,0,0.0,-0.25,0.5,0.38,0.0,500,True
64db80772c860983ea3a7310,FullPilot12,6,6,1,"(500, 500)",1,500,0,-1.0,-0.25,0.12,0.38,-1.0,500,True
64db80772c860983ea3a7310,FullPilot12,7,7,1,"(500, 500)",1,500,1,0.75,1.0,0.82,0.88,0.75,500,True
64db80772c860983ea3a7310,FullPilot12,8,8,1,"(500, 500)",1,500,1,0.5,-0.5,0.73,0.27,0.5,500,True
64db80772c860983ea3a7310,FullPilot12,9,9,1,"(500, 500)",1,500,1,0.75,-0.25,0.82,0.38,0.75,500,True
64db80772c860983ea3a7310,FullPilot12,10,10,1,"(500, 500)",1,500,1,0.5,0.75,0.73,0.82,0.5,500,True
64db80772c860983ea3a7310,FullPilot12,11,11,1,"(500, 500)",1,500,1,0.0,0.25,0.5,0.62,0.0,500,True
64db80772c860983ea3a7310,FullPilot12,12,12,1,"(500, 500)",1,500,0,-0.25,0.75,0.38,0.82,-0.25,500,True
64db80772c860983ea3a7310,FullPilot12,13,13,1,"(500, 500)",1,500,0,-0.25,-0.75,0.38,0.18,-0.25,500,True
64db80772c860983ea3a7310,FullPilot12,14,14,1,"(500, 500)",1,500,0,-0.25,0.0,0.38,0.5,-0.25,500,True
64db80772c860983ea3a7310,FullPilot12,15,15,1,"(500, 500)",1,500,0,-1.0,-0.5,0.12,0.27,-1.0,500,True
64db80772c860983ea3a7310,FullPilot12,16,16,1,"(500, 500)",1,500,1,0.75,0.5,0.82,0.73,0.75,500,True
64db80772c860983ea3a7310,FullPilot12,17,17,1,"(500, 500)",1,500,0,0.25,1.0,0.62,0.88,0.25,500,True
64db80772c860983ea3a7310,FullPilot12,18,18,1,"(500, 500)",1,500,1,0.25,0.0,0.62,0.5,0.25,500,True
64db80772c860983ea3a7310,FullPilot12,19,19,1,"(500, 500)",1,500,0,0.0,-0.75,0.5,0.18,0.0,500,True
64db80772c860983ea3a7310,FullPilot12,20,20,1,"(500, 500)",1,500,0,-1.0,0.75,0.12,0.82,-1.0,500,True
64db80772c860983ea3a7310,FullPilot12,21,21,1,"(500, 500)",1,500,0,-0.25,-1.0,0.38,0.12,-0.25,500,True
64db80772c860983ea3a7310,FullPilot12,22,22,1,"(500, 500)",1,500,1,1.0,-0.25,0.88,0.38,1.0,500,True
64db80772c860983ea3a7310,FullPilot12,23,23,1,"(500, 500)",1,500,1,0.0,1.0,0.5,0.88,0.0,500,True
64db80772c860983ea3a7310,FullPilot12,24,24,1,"(500, 500)",1,500,0,-0.75,1.0,0.18,0.88,-0.75,500,True
64db80772c860983ea3a7310,FullPilot12,25,25,1,"(500, 500)",1,500,1,0.5,1.0,0.73,0.88,0.5,500,True
64db80772c860983ea3a7310,FullPilot12,26,26,1,"(500, 500)",1,500,1,0.25,0.75,0.62,0.82,0.25,500,True
64db80772c860983ea3a7310,FullPilot12,27,27,1,"(500, 500)",1,500,1,0.0,-1.0,0.5,0.12,0.0,500,True
64db80772c860983ea3a7310,FullPilot12,28,28,1,"(500, 500)",1,500,1,0.75,-1.0,0.82,0.12,0.75,500,True
64db80772c860983ea3a7310,FullPilot12,29,29,1,"(500, 500)",1,500,1,-0.5,0.5,0.27,0.73,-0.5,500,True
64db80772c860983ea3a7310,FullPilot12,30,30,1,"(500, 500)",1,500,0,0.25,-0.5,0.62,0.27,0.25,500,True
64db80772c860983ea3a7310,FullPilot12,31,31,1,"(500, 500)",1,500,1,0.25,0.5,0.62,0.73,0.25,500,True
64db80772c860983ea3a7310,FullPilot12,32,32,1,"(500, 500)",1,500,1,0.25,-0.75,0.62,0.18,0.25,500,True
64db80772c860983ea3a7310,FullPilot12,33,33,1,"(500, 500)",1,500,1,0.0,-0.5,0.5,0.27,0.0,500,True
64db80772c860983ea3a7310,FullPilot12,34,34,1,"(500, 500)",1,500,0,-0.75,-0.25,0.18,0.38,-0.75,500,True
64db80772c860983ea3a7310,FullPilot12,35,35,1,"(500, 500)",1,500,0,-1.0,0.0,0.12,0.5,-1.0,500,True
64db80772c860983ea3a7310,FullPilot12,36,36,1,"(500, 500)",1,500,0,-0.25,-0.5,0.38,0.27,-0.25,500,True
64db80772c860983ea3a7310,FullPilot12,37,37,1,"(500, 500)",1,500,1,0.5,-1.0,0.73,0.12,0.5,500,True
64db80772c860983ea3a7310,FullPilot12,38,38,1,"(500, 500)",1,500,1,1.0,-0.75,0.88,0.18,1.0,500,True
64db80772c860983ea3a7310,FullPilot12,39,39,1,"(500, 500)",1,500,1,1.0,-0.5,0.88,0.27,1.0,500,True
64db80772c860983ea3a7310,FullPilot12,40,40,1,"(500, 500)",1,500,1,0.75,-0.75,0.82,0.18,0.75,500,True
64db80772c860983ea3a7310,FullPilot12,41,41,1,"(500, 500)",1,500,0,-0.75,0.5,0.18,0.73,-0.75,500,True
64db80772c860983ea3a7310,FullPilot12,42,42,1,"(500, 500)",1,500,0,-0.5,-0.75,0.27,0.18,-0.5,500,True
64db80772c860983ea3a7310,FullPilot12,43,43,1,"(500, 500)",1,500,1,-0.25,0.25,0.38,0.62,-0.25,500,True
64db80772c860983ea3a7310,FullPilot12,44,44,1,"(500, 500)",1,500,0,-0.75,0.0,0.18,0.5,-0.75,500,True
64db80772c860983ea3a7310,FullPilot12,45,45,1,"(500, 500)",1,500,1,0.75,-0.5,0.82,0.27,0.75,500,True
64db80772c860983ea3a7310,FullPilot12,46,46,1,"(500, 500)",1,500,1,0.75,0.25,0.82,0.62,0.75,500,True
64db80772c860983ea3a7310,FullPilot12,47,47,1,"(500, 500)",1,500,1,1.0,0.25,0.88,0.62,1.0,500,True
64db80772c860983ea3a7310,FullPilot12,0,0,2,"(720, 280)",1,728,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,1,1,2,"(720, 280)",1,749,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,2,2,2,"(380, 280)",1,341,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,3,3,2,"(620, 720)",2,713,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,4,4,2,"(380, 280)",1,402,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,5,5,2,"(620, 280)",1,650,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,6,6,2,"(620, 280)",1,647,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,7,7,2,"(380, 720)",2,731,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,8,8,2,"(720, 280)",1,721,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,9,9,2,"(620, 380)",1,614,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,10,10,2,"(380, 720)",2,732,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,11,11,2,"(620, 380)",1,604,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,12,12,2,"(620, 380)",1,594,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,13,13,2,"(620, 720)",2,732,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,14,14,2,"(380, 720)",2,738,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,15,15,2,"(380, 280)",1,367,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,16,16,2,"(620, 720)",2,743,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,17,17,2,"(720, 280)",1,736,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,18,18,2,"(380, 720)",2,734,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,19,19,2,"(380, 280)",1,358,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,20,20,2,"(620, 720)",2,752,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,21,21,2,"(620, 380)",1,642,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,22,22,2,"(620, 720)",2,728,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,23,23,2,"(380, 720)",2,739,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,24,24,2,"(720, 280)",1,724,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,25,25,2,"(620, 380)",1,630,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,26,26,2,"(620, 720)",2,703,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,27,27,2,"(620, 380)",1,615,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,28,28,2,"(720, 280)",1,732,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,29,29,2,"(620, 380)",1,606,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,30,30,2,"(620, 380)",1,612,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,31,31,2,"(620, 720)",2,708,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,32,32,2,"(620, 280)",1,645,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,33,33,2,"(620, 280)",1,588,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,34,34,2,"(380, 280)",1,411,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,35,35,2,"(620, 280)",1,605,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,36,36,2,"(620, 280)",1,583,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,37,37,2,"(620, 720)",2,712,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,38,38,2,"(620, 280)",1,597,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,39,39,2,"(620, 280)",1,621,1,,,1.0,1.0,,620,True
64db80772c860983ea3a7310,FullPilot12,40,40,2,"(720, 280)",1,754,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,41,41,2,"(720, 280)",1,722,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,42,42,2,"(380, 280)",1,385,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,43,43,2,"(380, 720)",2,713,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,44,44,2,"(380, 720)",2,728,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,45,45,2,"(380, 280)",1,377,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,46,46,2,"(380, 280)",1,389,1,,,1.0,1.0,,380,True
64db80772c860983ea3a7310,FullPilot12,47,47,2,"(380, 720)",2,740,1,,,1.0,1.0,,720,True
64db80772c860983ea3a7310,FullPilot12,0,0,3,"(620, 380)",1,654,1,0.5,-0.25,0.73,0.38,0.5,620,True
64db80772c860983ea3a7310,FullPilot12,1,1,3,"(720, 280)",1,736,0,0.5,-0.25,0.73,0.38,0.5,720,True
64db80772c860983ea3a7310,FullPilot12,2,2,3,"(720, 280)",1,736,1,0.25,-0.75,0.62,0.18,0.25,720,True
64db80772c860983ea3a7310,FullPilot12,3,3,3,"(620, 380)",1,585,1,0.75,0.5,0.82,0.73,0.75,620,True
64db80772c860983ea3a7310,FullPilot12,4,4,3,"(720, 280)",1,750,1,-0.5,-0.75,0.27,0.18,-0.5,720,True
64db80772c860983ea3a7310,FullPilot12,5,5,3,"(620, 380)",1,594,0,0.5,0.0,0.73,0.5,0.5,620,True
64db80772c860983ea3a7310,FullPilot12,6,6,3,"(720, 280)",1,727,1,0.25,-0.5,0.62,0.27,0.25,720,True
64db80772c860983ea3a7310,FullPilot12,7,7,3,"(620, 380)",2,405,0,-1.0,0.25,0.12,0.62,0.25,380,True
64db80772c860983ea3a7310,FullPilot12,8,8,3,"(620, 380)",2,358,1,-0.75,1.0,0.18,0.88,1.0,380,True
64db80772c860983ea3a7310,FullPilot12,9,9,3,"(720, 280)",1,724,0,0.25,-1.0,0.62,0.12,0.25,720,True
64db80772c860983ea3a7310,FullPilot12,10,10,3,"(620, 380)",1,659,1,0.25,-0.5,0.62,0.27,0.25,620,True
64db80772c860983ea3a7310,FullPilot12,11,11,3,"(720, 280)",1,753,1,0.25,-0.5,0.62,0.27,0.25,720,True
64db80772c860983ea3a7310,FullPilot12,12,12,3,"(720, 280)",1,753,1,0.5,0.75,0.73,0.82,0.5,720,True
64db80772c860983ea3a7310,FullPilot12,13,13,3,"(620, 380)",1,598,0,0.0,0.25,0.5,0.62,0.0,620,True
64db80772c860983ea3a7310,FullPilot12,14,14,3,"(620, 380)",1,648,1,0.0,0.25,0.5,0.62,0.0,620,True
64db80772c860983ea3a7310,FullPilot12,15,15,3,"(720, 280)",1,684,1,-0.5,0.25,0.27,0.62,-0.5,720,True
64db80772c860983ea3a7310,FullPilot12,16,16,3,"(720, 280)",1,692,1,-0.5,0.75,0.27,0.82,-0.5,720,True
64db80772c860983ea3a7310,FullPilot12,17,17,3,"(620, 380)",1,648,0,0.25,-0.25,0.62,0.38,0.25,620,True
64db80772c860983ea3a7310,FullPilot12,18,18,3,"(620, 380)",1,609,1,0.5,-0.75,0.73,0.18,0.5,620,True
64db80772c860983ea3a7310,FullPilot12,19,19,3,"(720, 280)",1,714,1,0.25,0.5,0.62,0.73,0.25,720,True
64db80772c860983ea3a7310,FullPilot12,20,20,3,"(620, 620)",1,609,0,0.0,0.5,0.5,0.73,0.0,620,True
64db80772c860983ea3a7310,FullPilot12,21,21,3,"(720, 280)",1,691,1,0.5,-0.5,0.73,0.27,0.5,720,True
64db80772c860983ea3a7310,FullPilot12,22,22,3,"(620, 380)",1,609,0,0.0,0.75,0.5,0.82,0.0,620,True
64db80772c860983ea3a7310,FullPilot12,23,23,3,"(620, 380)",1,644,1,0.5,-0.75,0.73,0.18,0.5,620,True
64db80772c860983ea3a7310,FullPilot12,24,24,3,"(620, 380)",1,641,0,0.5,-0.75,0.73,0.18,0.5,620,True
64db80772c860983ea3a7310,FullPilot12,25,25,3,"(620, 380)",1,641,1,0.25,1.0,0.62,0.88,0.25,620,True
64db80772c860983ea3a7310,FullPilot12,26,26,3,"(280, 280)",1,316,1,0.75,-0.75,0.82,0.18,0.75,280,True
64db80772c860983ea3a7310,FullPilot12,27,27,3,"(720, 280)",1,741,0,-0.25,1.0,0.38,0.88,-0.25,720,True
64db80772c860983ea3a7310,FullPilot12,28,28,3,"(620, 380)",2,378,0,-0.75,0.25,0.18,0.62,0.25,380,True
64db80772c860983ea3a7310,FullPilot12,29,29,3,"(380, 380)",1,399,0,0.0,0.5,0.5,0.73,0.0,380,True
64db80772c860983ea3a7310,FullPilot12,30,30,3,"(720, 280)",1,750,1,-0.5,0.75,0.27,0.82,-0.5,720,True
64db80772c860983ea3a7310,FullPilot12,31,31,3,"(620, 380)",2,399,1,-0.5,0.25,0.27,0.62,0.25,380,True
64db80772c860983ea3a7310,FullPilot12,32,32,3,"(720, 280)",1,715,1,0.25,0.5,0.62,0.73,0.25,720,True
64db80772c860983ea3a7310,FullPilot12,33,33,3,"(720, 280)",1,743,0,-0.75,0.5,0.18,0.73,-0.75,720,True
64db80772c860983ea3a7310,FullPilot12,34,34,3,"(720, 280)",1,696,1,1.0,-0.5,0.88,0.27,1.0,720,True
64db80772c860983ea3a7310,FullPilot12,35,35,3,"(620, 380)",1,624,0,-0.25,0.0,0.38,0.5,-0.25,620,True
64db80772c860983ea3a7310,FullPilot12,36,36,3,"(620, 380)",1,586,1,0.75,-0.5,0.82,0.27,0.75,620,True
64db80772c860983ea3a7310,FullPilot12,37,37,3,"(620, 380)",2,371,0,-1.0,-0.5,0.12,0.27,-0.5,380,True
64db80772c860983ea3a7310,FullPilot12,38,38,3,"(720, 280)",1,756,0,-1.0,-0.5,0.12,0.27,-1.0,720,True
64db80772c860983ea3a7310,FullPilot12,39,39,3,"(280, 280)",1,294,0,0.5,-1.0,0.73,0.12,0.5,280,True
64db80772c860983ea3a7310,FullPilot12,40,40,3,"(720, 280)",1,756,0,-1.0,-0.75,0.12,0.18,-1.0,720,True
64db80772c860983ea3a7310,FullPilot12,41,41,3,"(620, 380)",1,655,1,-1.0,-0.75,0.12,0.18,-1.0,620,True
64db80772c860983ea3a7310,FullPilot12,42,42,3,"(720, 280)",1,714,0,-0.5,0.5,0.27,0.73,-0.5,720,True
64db80772c860983ea3a7310,FullPilot12,43,43,3,"(720, 280)",1,700,0,0.5,1.0,0.73,0.88,0.5,720,True
64db80772c860983ea3a7310,FullPilot12,44,44,3,"(620, 380)",1,608,1,0.25,1.0,0.62,0.88,0.25,620,True
64db80772c860983ea3a7310,FullPilot12,45,45,3,"(620, 380)",2,415,0,-0.75,0.0,0.18,0.5,0.0,380,True
64db80772c860983ea3a7310,FullPilot12,46,46,3,"(720, 280)",1,728,0,-1.0,0.0,0.12,0.5,-1.0,720,True
64db80772c860983ea3a7310,FullPilot12,47,47,3,"(620, 380)",2,383,1,-1.0,0.0,0.12,0.5,0.0,380,True
64db80772c860983ea3a7310,FullPilot12,48,48,3,"(720, 280)",1,730,1,0.25,-0.25,0.62,0.38,0.25,720,True
64db80772c860983ea3a7310,FullPilot12,49,49,3,"(620, 380)",1,599,1,0.5,1.0,0.73,0.88,0.5,620,True
64db80772c860983ea3a7310,FullPilot12,50,50,3,"(620, 380)",1,586,0,0.5,1.0,0.73,0.88,0.5,620,True
64db80772c860983ea3a7310,FullPilot12,51,51,3,"(720, 280)",1,758,1,1.0,-0.75,0.88,0.18,1.0,720,True
64db80772c860983ea3a7310,FullPilot12,52,52,3,"(720, 280)",1,732,1,-0.75,1.0,0.18,0.88,-0.75,720,True
64db80772c860983ea3a7310,FullPilot12,53,53,3,"(720, 280)",1,710,1,0.5,0.0,0.73,0.5,0.5,720,True
64db80772c860983ea3a7310,FullPilot12,54,54,3,"(620, 380)",1,586,0,0.5,-0.25,0.73,0.38,0.5,620,True
64db80772c860983ea3a7310,FullPilot12,55,55,3,"(620, 380)",2,419,1,-0.5,0.5,0.27,0.73,0.5,380,True
64db80772c860983ea3a7310,FullPilot12,56,56,3,"(620, 380)",1,658,0,-0.5,-0.25,0.27,0.38,-0.5,620,True
64db80772c860983ea3a7310,FullPilot12,57,57,3,"(620, 380)",2,375,0,-1.0,-0.5,0.12,0.27,-0.5,380,True
64db80772c860983ea3a7310,FullPilot12,58,58,3,"(720, 280)",1,685,0,-0.5,0.5,0.27,0.73,-0.5,720,True
64db80772c860983ea3a7310,FullPilot12,59,59,3,"(720, 280)",1,702,0,-0.5,0.5,0.27,0.73,-0.5,720,True
64db80772c860983ea3a7310,FullPilot12,60,60,3,"(620, 380)",2,362,1,0.0,1.0,0.5,0.88,1.0,380,True
64db80772c860983ea3a7310,FullPilot12,61,61,3,"(720, 280)",1,702,0,0.75,-1.0,0.82,0.12,0.75,720,True
64db80772c860983ea3a7310,FullPilot12,62,62,3,"(620, 380)",1,641,1,0.25,0.75,0.62,0.82,0.25,620,True
64db80772c860983ea3a7310,FullPilot12,63,63,3,"(720, 280)",2,253,1,-1.0,0.75,0.12,0.82,0.75,280,True
64db80772c860983ea3a7310,FullPilot12,64,64,3,"(720, 280)",1,749,1,-0.5,-1.0,0.27,0.12,-0.5,720,True
64db80772c860983ea3a7310,FullPilot12,65,65,3,"(720, 280)",1,755,1,-0.75,-0.5,0.18,0.27,-0.75,720,True
64db80772c860983ea3a7310,FullPilot12,66,66,3,"(620, 380)",1,658,0,0.5,-1.0,0.73,0.12,0.5,620,True
64db80772c860983ea3a7310,FullPilot12,67,67,3,"(720, 280)",2,311,1,-1.0,1.0,0.12,0.88,1.0,280,True
64db80772c860983ea3a7310,FullPilot12,68,68,3,"(720, 280)",1,714,1,-0.25,0.5,0.38,0.73,-0.25,720,True
64db80772c860983ea3a7310,FullPilot12,69,69,3,"(280, 280)",1,284,0,-0.75,0.5,0.18,0.73,-0.75,280,True
64db80772c860983ea3a7310,FullPilot12,70,70,3,"(620, 380)",2,367,1,-0.75,0.5,0.18,0.73,0.5,380,True
64db80772c860983ea3a7310,FullPilot12,71,71,3,"(620, 620)",1,635,1,1.0,0.5,0.88,0.73,1.0,620,True
64db80772c860983ea3a7310,FullPilot12,72,72,3,"(620, 380)",2,367,1,-0.25,1.0,0.38,0.88,1.0,380,True
64db80772c860983ea3a7310,FullPilot12,73,73,3,"(620, 380)",2,352,0,-1.0,-0.25,0.12,0.38,-0.25,380,True
64db80772c860983ea3a7310,FullPilot12,74,74,3,"(620, 380)",1,611,0,-0.5,0.0,0.27,0.5,-0.5,620,True
64db80772c860983ea3a7310,FullPilot12,75,75,3,"(720, 280)",1,728,1,1.0,-0.5,0.88,0.27,1.0,720,True
64db80772c860983ea3a7310,FullPilot12,76,76,3,"(620, 380)",1,616,0,-0.25,-0.5,0.38,0.27,-0.25,620,True
64db80772c860983ea3a7310,FullPilot12,77,77,3,"(620, 380)",1,652,0,-0.25,-0.5,0.38,0.27,-0.25,620,True
64db80772c860983ea3a7310,FullPilot12,78,78,3,"(620, 380)",1,652,1,1.0,-1.0,0.88,0.12,1.0,620,True
64db80772c860983ea3a7310,FullPilot12,79,79,3,"(620, 380)",1,632,0,0.25,0.0,0.62,0.5,0.25,620,True
64db80772c860983ea3a7310,FullPilot12,80,80,3,"(720, 280)",2,284,1,-1.0,0.5,0.12,0.73,0.5,280,True
64db80772c860983ea3a7310,FullPilot12,81,81,3,"(720, 280)",1,701,0,0.75,0.25,0.82,0.62,0.75,720,True
64db80772c860983ea3a7310,FullPilot12,82,82,3,"(720, 280)",1,716,0,0.0,1.0,0.5,0.88,0.0,720,True
